Name,Type,Compatibility,OAI-PMH,website
"Zucker School of Medicine Academic Works","Instiutional CRIS","Not yet registered","","https://academicworks.medicine.hofstra.edu/"
"Universität Bielefeld FIS","Instiutional CRIS","Not yet registered","","https://ubi.cris.nrw/vivo/"
"Gutenberg Research Elements","Instiutional CRIS","Not yet registered","","https://researchinformationsystem.uni-mainz.de/"
"Iowa Research Online","Instiutional CRIS","Not yet registered","","https://iro.uiowa.edu/esploro/"
"Pure UMiami","Instiutional CRIS","Not yet registered","","https://miami.pure.elsevier.com/"
"Scholarship@Miami","Instiutional CRIS","Not yet registered","","https://scholarship.miami.edu/esploro/"
"Research Portal University of Stuttgart","Instiutional CRIS","Not yet registered","","https://www.beschaeftigte.uni-stuttgart.de/forschung/fis/"
"Researchers@Brown","Instiutional CRIS","Not yet registered","","https://vivo.brown.edu/"
"FIS Greifswald","Instiutional CRIS","Not yet registered","","https://www.fis.med.uni-greifswald.de/FIS/init_faculty_browser.action?faculty=1"
"Experts@Minnesota","Instiutional CRIS","Not yet registered","","https://experts.umn.edu/"
"Pure GIGA Hamburg","Instiutional CRIS","Not yet registered","","https://www.giga-hamburg.de/en"
"FöKat","Instiutional CRIS","Not yet registered","","https://foerderportal.bund.de/foekat/jsp/SucheAction.do?actionMode=searchmask"
"Pure OHSU Expert Portal","Instiutional CRIS","Not yet registered","","https://ohsu.pure.elsevier.com/en/"
"Scholars@UT Health Sciences San Antonio","Instiutional CRIS","Not yet registered","","https://scholars.uthscsa.edu/"
"TUHH Open Research (TORE)","Instiutional CRIS","OpenAIRE CRIS v1.1","https://tore.tuhh.de/oaicerif/openairecris","https://tubdok.tub.tuhh.de"
"FACTScience","Instiutional CRIS","Not yet registered","","https://www.uni-goettingen.de/de/fact+science/537185.html"
"University Medical Center Hamburg-Eppendorf Research Portal","Instiutional CRIS","Not yet registered","","https://fis-uke.de/portal/en/"
"Pure Montclair","Instiutional CRIS","Not yet registered","","https://www.researchwithnj.com/en/organisations/montclair-state-university"
"Leibniz University Hannover Research Information System","Instiutional CRIS","Not yet registered","","https://www.uni-hannover.de/de/forschung/profil/forschungsinformationen/"
"Research Information System Uni Hamburg","Instiutional CRIS","Not yet registered","","https://www.fdm.uni-hamburg.de/fis.html"
"VIVO@HSMW","Instiutional CRIS","Not yet registered","","https://vivo.hs-mittweida.de/vivo/"
"Experts@Syracuse","Instiutional CRIS","Not yet registered","","https://experts.syr.edu/"
"Pure NYU Scholars","Instiutional CRIS","Not yet registered","","https://nyuscholars.nyu.edu/"
"Pure UC Davis","Instiutional CRIS","Not yet registered","","https://ucdavis.pure.elsevier.com/"
"Los Alamos Research Online","Instiutional CRIS","Not yet registered","","https://laro.lanl.gov/esploro/"
"CRIS.FAU","Instiutional CRIS","Not yet registered","","https://cris.fau.de"
"Leibniz IRS Pure","Instiutional CRIS","Not yet registered","","https://leibniz-irs.de/en/"
"Portal Kleine Fächer (PKF) - Portal for Small Disciplines","National multidiscplinary CRIS","Not yet registered","","https://www.kleinefaecher.de/"
"Historical German Project Information System","Funder CRIS","Not yet registered","","https://gepris-historisch.dfg.de/"
"Forschungsdatenbank der Katholischen Universität Eichstätt-Ingolstadt","Instiutional CRIS","Not yet registered","","http://fordoc.ku.de/"
"Electronic Faculty Activity Reporting (EFARS)","Instiutional CRIS","Not yet registered","","https://faculty.vt.edu/efars.html"
"Eckerd College Scholar","Instiutional CRIS","Not yet registered","","https://ecscholar.eckerd.edu/esploro/"
"Vita Faculty Information System","Instiutional CRIS","Not yet registered","","https://teaching.resources.osu.edu/toolsets/vita"
"UNT Health Science Center Experts Portal","Instiutional CRIS","Not yet registered","","https://experts.unthsc.edu/"
"German Project Information System","Funder CRIS","Not yet registered","","http://gepris.dfg.de/"
"Illinois Experts","Instiutional CRIS","Not yet registered","","https://experts.illinois.edu/en"
"La Verne Research Works","Instiutional CRIS","Not yet registered","","https://laverne-researchportal.esploro.exlibrisgroup.com/esploro/"
"Sac State Scholars","Instiutional CRIS","Not yet registered","","https://csu-csus.esploro.exlibrisgroup.com/esploro/"
"Pure Northern Arizona State University","Instiutional CRIS","Not yet registered","","https://nau.pure.elsevier.com/"
"Pure Johns Hopkins University","Instiutional CRIS","Not yet registered","","https://jhu.pure.elsevier.com/"
"REPOSIT - Hochschule für Angewandte Wissenschaften Hamburg","Instiutional CRIS","OpenAIRE CRIS v1.1","","https://reposit.haw-hamburg.de/"
"Pure Penn State","Instiutional CRIS","Not yet registered","","https://pennstate.pure.elsevier.com/"
"Pure Creighton University","Instiutional CRIS","Not yet registered","","https://creighton.pure.elsevier.com/"
"FIS HSZG","Instiutional CRIS","Not yet registered","","https://fis.hszg.de/index.html"
"GRIS","Instiutional CRIS","Not yet registered","","https://gris.gesis.org/"
"dbMHC","Data Repository","Not yet registered","","http://www.ncbi.nlm.nih.gov/mhc/"
"NCBI UniSTS","Data Repository","Not yet registered","","http://www.ncbi.nlm.nih.gov/unists"
"Research Domain Criteria Database","Data Repository","Not yet registered","","http://rdocdb.nimh.nih.gov"
"TargetTrack","Data Repository","Not yet registered","","http://sbkb.org/tt/"
"U.S. Energy Information Administration","Data Repository","Not yet registered","","https://www.eia.gov/"
"EMODnet Geology","Data Repository","Not yet registered","","https://www.emodnet-geology.eu/"
"FAIRDOMHub","Data Repository","Not yet registered","","https://fairdomhub.org/"
"Arabidopsis Information Portal","Data Repository","Not yet registered","","https://www.araport.org/"
"Yeast Resource Center Public Data Repository","Data Repository","Not yet registered","","http://www.yeastrc.org/pdr/"
"GenomeRNAi","Data Repository","Not yet registered","","http://www.genomernai.org"
"UCAR Digital Asset Services Hub","Data Repository","Not yet registered","","https://data.ucar.edu/"
"U.S. Census Bureau TIGER/Line Shapefiles and TIGER/Line® Files","Data Repository","Not yet registered","","https://www.census.gov/geographies/mapping-files/time-series/geo/tiger-line-file.html"
"DragonDB","Data Repository","Not yet registered","","http://www.antirrhinum.net"
"Inter-university Consortium for Political and Social Research","Data Repository","Not yet registered","","http://www.icpsr.umich.edu/"
"GTEx Portal","Data Repository","Not yet registered","","https://gtexportal.org"
"Leibniz Centre for Agricultural Landscape Research Open Research Data","Data Repository","Not yet registered","","https://open-research-data.zalf.de/default.aspx"
"WITHDRAWN: A Resource for Withdrawn and Discontinued Drugs","Data Repository","Not yet registered","","http://cheminfo.charite.de/withdrawn/"
"MutDB","Data Repository","Not yet registered","","http://mutdb.org/"
"Bio-Mirror","Data Repository","Not yet registered","","http://www.bio-mirror.net/"
"Database of genomic structural VARiation","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/dbvar/"
"MoonProt","Data Repository","Not yet registered","","http://www.moonlightingproteins.org"
"Kinetic Database for Astrochemistry","Data Repository","Not yet registered","","https://kida.astrochem-tools.org/"
"Catalog of Fishes Genus Database","Data Repository","Not yet registered","","https://www.calacademy.org/scientists/projects/catalog-of-fishes"
"Integrated Public Use Microdata Series - International","Data Repository","Not yet registered","","https://international.ipums.org/international/index.shtml"
"DRSC/TRiP Functional Genomics Resources & DRSC-BTRR","Data Repository","Not yet registered","","https://fgr.hms.harvard.edu/"
"National Database for Autism Research","Data Repository","Not yet registered","","http://ndar.nih.gov/"
"Planetary Data System","Data Repository","Not yet registered","","https://pds.jpl.nasa.gov/"
"Gene Wiki","Data Repository","Not yet registered","","http://en.wikipedia.org/wiki/Portal:Gene_Wiki"
"Biospecimens/Biorepositories: Rare Disease Hub","Data Repository","Not yet registered","","http://biospecimens.ordr.info.nih.gov/default.aspx"
"PDZBase","Data Repository","Not yet registered","","http://abc.med.cornell.edu/pdzbase"
"Crustal Dynamics Data Information System","Data Repository","Not yet registered","","https://cddis.nasa.gov/"
"VertNet","Data Repository","Not yet registered","","http://www.vertnet.org/"
"Osteoarthritis Initiative","Data Repository","Not yet registered","","https://nda.nih.gov/oai"
"Fast Evidence Interoperability Resources (FEvIR) Platform","Data Repository","Not yet registered","","https://fevir.net/"
"Knockout Mouse Project","Data Repository","Not yet registered","","https://www.mmrrc.org/catalog/StrainCatalogSearchForm.php?search_query=KOMP%20Repository"
"SILVA","Data Repository","Not yet registered","","https://www.arb-silva.de"
"Open Energy Platform","Data Repository","Not yet registered","","https://openenergy-platform.org"
"Panel Study of Income Dynamics","Data Repository","Not yet registered","","https://psidonline.isr.umich.edu/default.aspx#gsc.tab=0"
"Repository & Open Science Access Portal","Data Repository","Not yet registered","","https://rosap.ntl.bts.gov/"
"Modular Observation Solutions for Earth Systems Data Discovery Portal","Data Repository","Not yet registered","","https://moses-data.gfz-potsdam.de/onestop/#/"
"doRiNA","Data Repository","Not yet registered","","http://dorina.mdc-berlin.de"
"EMODnet Biology","Data Repository","Not yet registered","","http://www.emodnet-biology.eu/"
"The Nucleic Acid Knowledgebase","Data Repository","Not yet registered","","http://nakb.org/"
"COVID-19 Data Repository","Data Repository","Not yet registered","","https://www.openicpsr.org/openicpsr/covid19"
"Aster Volcanic Archive","Data Repository","Not yet registered","","https://ava.jpl.nasa.gov"
"Research Data Archive at NCAR","Data Repository","Not yet registered","","https://rda.ucar.edu"
"Library of Experimental Phase Relations and Trace element Distribution experimental database","Data Repository","Not yet registered","","http://traceds.ofm-research.org"
"ModelDB","Data Repository","Not yet registered","","http://senselab.med.yale.edu/modeldb"
"NanoMaterial Registry","Data Repository","Not yet registered","","https://nanohub.org/groups/nanomaterialregistry"
"BioPortal","Data Repository","Not yet registered","","http://bioportal.bioontology.org/"
"MetaCyc","Data Repository","Not yet registered","","http://metacyc.org/"
"National Cancer Institute Imaging Data Commons","Data Repository","Not yet registered","","https://imaging.datacommons.cancer.gov/"
"National Institute of Mental Health Data Archive","Data Repository","Not yet registered","","https://nda.nih.gov"
"SABIO-RK Biochemical Reaction Kinetics Database","Data Repository","Not yet registered","","http://sabiork.h-its.org/"
"Polar Geospatial Center Data Archives","Data Repository","Not yet registered","","https://www.pgc.umn.edu/data/"
"Pharmacogenomics Knowledge Base","Data Repository","Not yet registered","","https://www.pharmgkb.org/"
"NCBI BioProject","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/bioproject/"
"Microbial Protein Interaction Database","Data Repository","Not yet registered","","http://www.jcvi.org/mpidb/about.php"
"BonaRes Repository","Data Repository","Not yet registered","","https://datenzentrum.bonares.de/research-data.php"
"ViBE-Z: The Virtual Brain Explorer for Zebrafish","Data Repository","Not yet registered","","http://vibez.informatik.uni-freiburg.de"
"Whole-Cell Knowledge Base","Data Repository","Not yet registered","","http://www.wholecellkb.org"
"Virtual Research Environment","Data Repository","Not yet registered","","https://www.bihealth.org/en/translation/network/digital-medicine/bihcharite-virtual-research-environment"
"EMODnet Chemistry","Data Repository","Not yet registered","","https://www.emodnet-chemistry.eu/"
"PsychData","Data Repository","Not yet registered","","https://www.psychdata.de/index.php?main=none&sub=none&lang=eng"
"Medicago truncatula Genome Database","Data Repository","Not yet registered","","https://www.jcvi.org/research/medicago-truncatula-genome-database"
"Human siRNA database","Data Repository","Not yet registered","","http://itb.biologie.hu-berlin.de/~nebulus/sirna/index.htm"
"European Union Observatory for Nanomaterials","Data Repository","Not yet registered","","https://euon.echa.europa.eu/"
"Biofresh IPT - GBIF Belgium","Data Repository","Not yet registered","","https://data.freshwaterbiodiversity.eu/"
"Aspergillus Genome Database","Data Repository","Not yet registered","","http://www.aspgd.org"
"ModBase database of comparative protein structure models","Data Repository","Not yet registered","","http://salilab.org/modbase"
"enviPath","Data Repository","Not yet registered","","https://envipath.org"
"HALO Database","Data Repository","Not yet registered","","https://halo-db.pa.op.dlr.de/"
"American Society of Testing and Materials - Standards Repository","Data Repository","Not yet registered","","https://www.astm.org/Standard/standards-and-publications.html"
"NCBI Viral Genomes Resource","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/genome/viruses/"
"Phosphorylation Site Database","Data Repository","Not yet registered","","http://www.phosphorylation.biochem.vt.edu/"
"EMODnet Physics","Data Repository","Not yet registered","","https://www.emodnet-physics.eu/Portal/"
"Algorithm Selection Library","Data Repository","Not yet registered","","https://www.coseal.net/aslib/"
"Citrination","Data Repository","Not yet registered","","https://citrination.com/"
"Protein-Chemical Structural Interactions","Data Repository","Not yet registered","","http://pcidb.russelllab.org/"
"Global Hydrology Resource Center","Data Repository","Not yet registered","","https://ghrc.nsstc.nasa.gov/home/"
"Environmental Dataset Gateway","Data Repository","Not yet registered","","https://edg.epa.gov/metadata/catalog/main/home.page"
"NCBI Gene","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/gene"
"SciCrunch Data Dashboard","Data Repository","Not yet registered","","https://scicrunch.org/browse/datadashboard"
"KonDATA","Data Repository","Not yet registered","","https://kondata.uni-konstanz.de/"
"Predictive Networks","Data Repository","Not yet registered","","http://predictivenetworks.org/"
"VertNet IPT","Data Repository","Not yet registered","","http://ipt.vertnet.org:8080/ipt/"
"Organelle Genome Resource","Data Repository","Not yet registered","","http://www.ncbi.nlm.nih.gov/genomes/GenomesHome.cgi?taxid=2759&hopt=html"
"NASA Global Change Master Directory / CEOS International Directory Network","Data Repository","Not yet registered","","https://idn.ceos.org"
"Plant Genome Network","Data Repository","Not yet registered","","http://pgn.cornell.edu/"
"Index to Marine and Lacustrine Geological Samples","Data Repository","Not yet registered","","https://www.ngdc.noaa.gov/mgg/curator/curator.html"
"GenBank Nucleotide Sequence Database","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/genbank/"
"Zoltar","Data Repository","Not yet registered","","https://zoltardata.com/"
"zfishbook","Data Repository","Not yet registered","","http://www.zfishbook.org"
"UNdata","Data Repository","Not yet registered","","http://data.un.org/"
"Southern California Earthquake Data Center","Data Repository","Not yet registered","","https://dx.doi.org/10.7909/C3WD3xH1"
"MorpheusML model repository","Data Repository","Not yet registered","","https://morpheus.gitlab.io/model/"
"Bioregistry","Data Repository","Not yet registered","","https://bioregistry.io"
"Signal Transduction Classification Database","Data Repository","Not yet registered","","http://bibiserv.techfak.uni-bielefeld.de/stcdb/"
"webKnossos","Data Repository","Not yet registered","","https://webknossos.org"
"Polymorphism in microRNAs and their TargetSites","Data Repository","Not yet registered","","http://compbio.uthsc.edu/miRSNP/"
"EURO-VO Registry","Data Repository","Not yet registered","","http://registry.euro-vo.org/eurovo/#landing_page"
"DBpedia","Data Repository","Not yet registered","","https://www.dbpedia.org/"
"Ocean Data Explorer","Data Repository","Not yet registered","","https://portal.aoos.org/"
"Datanator","Data Repository","Not yet registered","","https://www.datanator.info"
"Cloud-Aerosol Lidar and Infrared Pathfinder Satellite Observations","Data Repository","Not yet registered","","https://www-calipso.larc.nasa.gov"
"Fungal and Oomycete genomics resource","Data Repository","Not yet registered","","http://fungidb.org"
"Texas Data Repository","Data Repository","Not yet registered","","https://dataverse.tdl.org"
"Global Registry of COVID-19 in Pediatric Cancer","Data Repository","Not yet registered","","https://global.stjude.org/en-us/global-covid-19-observatory-and-resource-center-for-childhood-cancer/registry.html"
"bNAber","Data Repository","Not yet registered","","http://bnaber.org/"
"PhytoMine","Data Repository","Not yet registered","","https://phytozome.jgi.doe.gov/phytomine/"
"Geochemical Earth Reference Model","Data Repository","Not yet registered","","https://earthref.org/GERM/"
"OceanDataPortal","Data Repository","Not yet registered","","http://www.oceandataportal.net/portal/portal/odp-theme/home"
"The National Map","Data Repository","Not yet registered","","https://www.usgs.gov/core-science-systems/national-geospatial-program/national-map"
"Antimicrobial Peptide Database","Data Repository","Not yet registered","","https://wangapd3.com/main.php"
"The Cardiovascular Research Grid","Data Repository","Not yet registered","","https://www.cvrgrid.org/"
"Golm Metabolome Database","Data Repository","Not yet registered","","http://gmd.mpimp-golm.mpg.de/"
"Gene Disruption Project Database","Data Repository","Not yet registered","","http://flypush.imgen.bcm.tmc.edu/pscreen/"
"Genetic and Genomic Information System","Data Repository","Not yet registered","","https://urgi.versailles.inra.fr/gnpis"
"LIPID MAPS","Data Repository","Not yet registered","","http://www.lipidmaps.org"
"Monosaccharide Database","Data Repository","Not yet registered","","http://www.monosaccharidedb.org/"
"Scholars' Bank","Data Repository","Not yet registered","","https://scholarsbank.uoregon.edu/xmlui/"
"Jason Virtual Van","Data Repository","Not yet registered","","http://4dgeo.whoi.edu/jason"
"Cacao Genome Database","Data Repository","Not yet registered","","https://www.cacaogenomedb.org/"
"National Microbiome Data Collaborative","Data Repository","Not yet registered","","https://microbiomedata.org/"
"BioXpress","Data Repository","Not yet registered","","https://hive.biochemistry.gwu.edu/tools/bioxpress/"
"Hazards Data Distribution System","Data Repository","Not yet registered","","http://HDDSExplorer.usgs.gov"
"Central Aspergillus Data REpository","Data Repository","Not yet registered","","http://www.cadre-genomes.org.uk"
"BindingDB database of measured binding affinities","Data Repository","Not yet registered","","http://www.bindingdb.org"
"Academic Seismic Portal","Data Repository","Not yet registered","","http://www-udc.ig.utexas.edu/sdc/"
"NASA/IPAC Extragalactic Database","Data Repository","Not yet registered","","https://ned.ipac.caltech.edu/"
"PIR SuperFamily","Data Repository","Not yet registered","","https://proteininformationresource.org/pirwww/dbinfo/pirsf.shtml"
"Propylaeum@heiDATA","Data Repository","Not yet registered","","https://heidata.uni-heidelberg.de/dataverse/propylaeum"
"BiGG Models","Data Repository","Not yet registered","","http://bigg.ucsd.edu"
"Tropospheric Emission Spectrometer","Data Repository","Not yet registered","","https://tes.jpl.nasa.gov/data"
"International Mouse Phenotyping Consortium","Data Repository","Not yet registered","","https://www.mousephenotype.org/"
"System for Earth Sample Registration Catalog","Data Repository","Not yet registered","","https://www.geosamples.org/"
"Ebola and Hemorrhagic Fever Virus Database","Data Repository","Not yet registered","","http://hfv.lanl.gov/content/index"
"AmoebaDB","Data Repository","Not yet registered","","http://amoebadb.org"
"GlycomeDB","Data Repository","Not yet registered","","http://www.glycome-db.org/showMenu.action?major=database"
"Clinical Knowledgebase","Data Repository","Not yet registered","","https://jax.org/ckb"
"RegenBase","Data Repository","Not yet registered","","http://regenbase.org"
"NanoCommons Knowledge Base","Data Repository","Not yet registered","","https://www.nanocommons.eu/nanocommons-knowledge-base/"
"Parkinson's Progression Markers Initiative","Data Repository","Not yet registered","","http://www.ppmi-info.org"
"NCBI Genome","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/genome"
"Open Data Commons for Traumatic Brain Injury","Data Repository","Not yet registered","","https://odc-tbi.org"
"American Mineralogist Crystal Structure Database","Data Repository","Not yet registered","","http://rruff.geo.arizona.edu/AMS/amcsd.php"
"Let's Get Healthy! STEM Beliefs","Data Repository","Not yet registered","","http://letsgethealthy.org"
"Data Basin","Data Repository","Not yet registered","","https://databasin.org/"
"BioSimulations","Data Repository","Not yet registered","","https://biosimulations.org"
"EBRAINS","Data Repository","Not yet registered","","https://ebrains.eu"
"DatumKB: A Database of Biological Experimental Results","Data Repository","Not yet registered","","https://datum.csl.sri.com"
"PeanutBase","Data Repository","Not yet registered","","https://peanutbase.org/"
"Translational Data Catalog","Data Repository","Not yet registered","","https://datacatalog.elixir-luxembourg.org/"
"Federal Interagency Traumatic Brain Injury Research Informatics System","Data Repository","Not yet registered","","https://fitbir.nih.gov/"
"Autism Brain Imaging Data Exchange","Data Repository","Not yet registered","","http://fcon_1000.projects.nitrc.org/indi/abide/"
"Water Quality Portal","Data Repository","Not yet registered","","https://www.waterqualitydata.us/"
"GiardiaDB","Data Repository","Not yet registered","","http://giardiadb.org"
"Chemical Effects in Biological Systems","Data Repository","Not yet registered","","https://doi.org/10.22427/NTP-DATA-1"
"Discovery VIRUS COVID-19 Registry","Data Repository","Not yet registered","","https://www.sccm.org/Research/Research/Discovery-Research-Network/VIRUS-COVID-19-Registry"
"meereisportal.de Data Portal","Data Repository","Not yet registered","","https://data.seaiceportal.de"
"LITTERBASE","Data Repository","Not yet registered","","https://litterbase.awi.de"
"NCBI BioSample","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/biosample"
"NHGRI Analysis, Visualization, and Informatics Lab-space","Data Repository","Not yet registered","","http://anvilproject.org"
"Citrusgreening.org","Data Repository","Not yet registered","","https://citrusgreening.org"
"NASA Goddard Earth Sciences Data and Information Services Center","Data Repository","Not yet registered","","https://disc.gsfc.nasa.gov"
"eyeGENE: The National Ophthalmic Genotyping and Phenotyping Network","Data Repository","Not yet registered","","https://eyegene.nih.gov"
"National Institute of Health - National COVID Cohort Collaborative","Data Repository","Not yet registered","","https://covid.cd2h.org/"
"MiST 3.0: Microbial Signal Transduction database","Data Repository","Not yet registered","","https://mistdb.com/"
"Brainbase","Data Repository","Not yet registered","","https://brainbase.io"
"XenMine","Data Repository","Not yet registered","","http://www.xenmine.org/xenmine"
"Exome Aggregation Consortium Browser","Data Repository","Not yet registered","","http://exac.broadinstitute.org/"
"Cnidarian Evolutionary Genomics Database","Data Repository","Not yet registered","","http://cnidbase.com/index.cgi"
"The Consensus CDS","Data Repository","Not yet registered","","http://www.ncbi.nlm.nih.gov/CCDS/"
"Brain Analysis Library of Spatial maps and Atlases","Data Repository","Not yet registered","","https://balsa.wustl.edu"
"Reanalysis Tropopause Data Repository","Data Repository","Not yet registered","","https://datapub.fz-juelich.de/slcs/tropopause/"
"Brainstem Connectome","Data Repository","Not yet registered","","https://neuroviisas.med.uni-rostock.de/connectome/index.php"
"FaceBase","Data Repository","Not yet registered","","https://www.facebase.org/"
"Nucleic Acid Database","Data Repository","Not yet registered","","http://ndbserver.rutgers.edu/"
"Energy Data eXchange","Data Repository","Not yet registered","","https://edx.netl.doe.gov"
"StellaBase","Data Repository","Not yet registered","","http://stellabase.org"
"LitCovid","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/research/coronavirus/"
"Copernicus Space Component Data Access","Data Repository","Not yet registered","","https://spacedata.copernicus.eu"
"NCBI BioSystems Database","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/biosystems/"
"BeanMine","Data Repository","Not yet registered","","https://mines.legumeinfo.org/beanmine"
"Neuroimaging Informatics Tools and Resources Collaboratory Image Repository","Data Repository","Not yet registered","","https://www.nitrc.org/xnat/index.php"
"Transporter Classification Database","Data Repository","Not yet registered","","https://tcdb.org/"
"Electron Microscopy Data Bank","Data Repository","Not yet registered","","https://www.ebi.ac.uk/emdb/"
"Yale University Open Data Access Project","Data Repository","Not yet registered","","https://yoda.yale.edu/welcome-yoda-project"
"Spatial transcriptomics annotation at single-cell resolution","Data Repository","Not yet registered","","https://ccsm.uth.edu/SPASCER/"
"LDbase.org","Data Repository","Not yet registered","","https://ldbase.org/"
"GenitoUrinary Development Molecular Anatomy Project","Data Repository","Not yet registered","","https://gudmap.org"
"Genetic Codes","Data Repository","Not yet registered","","http://www.ncbi.nlm.nih.gov/Taxonomy/Utils/wprintgc.cgi"
"GeneWeaver","Data Repository","Not yet registered","","http://www.geneweaver.org"
"Chemical Abstracts Service Registry","Data Repository","Not yet registered","","https://www.cas.org/cas-data/cas-registry"
"Toolbox for Sensitive Data Objects","Data Repository","Not yet registered","","https://tsdo.ecrin-rms.org/"
"Antibody Registry","Data Repository","Not yet registered","","https://antibodyregistry.org/"
"CarpeDB","Data Repository","Not yet registered","","http://www.carpedb.ua.edu"
"UniVec","Data Repository","Not yet registered","","http://www.ncbi.nlm.nih.gov/VecScreen/UniVec.html"
"Proteome-pI : proteome isoelectric point database","Data Repository","Not yet registered","","http://isoelectricpointdb.org/"
"NASA OceanColor","Data Repository","Not yet registered","","https://oceancolor.gsfc.nasa.gov/"
"COSYNA data web portal","Data Repository","Not yet registered","","http://codm.hzg.de/codm"
"NASA Ames PAH IR Spectroscopic Database","Data Repository","Not yet registered","","https://www.astrochemistry.org/pahdb/"
"PeanutMine","Data Repository","Not yet registered","","https://mines.legumeinfo.org/peanutmine"
"Sequence Read Archive","Data Repository","Not yet registered","","http://www.ncbi.nlm.nih.gov/sra"
"The Arabidopsis Gene Regulatory Information Server","Data Repository","Not yet registered","","https://agris-knowledgebase.org/"
"NucleaRDB","Data Repository","Not yet registered","","http://www.receptors.org/nucleardb"
"BBMRI-ERIC Directory","Data Repository","Not yet registered","","https://directory.bbmri-eric.eu/"
"Eukaryotic Pathogen, Vector and Host Informatics Resource","Data Repository","Not yet registered","","https://veupathdb.org/veupathdb/app/"
"Genome Database for Rosaceae","Data Repository","Not yet registered","","http://www.rosaceae.org/"
"PLEXdb","Data Repository","Not yet registered","","http://www.plexdb.org/"
"The Track Hub Registry","Data Repository","Not yet registered","","https://www.trackhubregistry.org/"
"A Comprehensive Database of Published Microbial Signatures","Data Repository","Not yet registered","","https://bugsigdb.org"
"Encyclopedia of Life","Data Repository","Not yet registered","","https://eol.org/"
"Climate4Impact","Data Repository","Not yet registered","","https://www.climate4impact.eu/c4i-frontend/"
"EarthChem","Data Repository","Not yet registered","","http://www.earthchem.org"
"PubChem","Data Repository","Not yet registered","","https://pubchem.ncbi.nlm.nih.gov/"
"Pregnancy CoRonavIrus Outcomes RegIsTrY","Data Repository","Not yet registered","","https://priority.ucsf.edu/"
"WholeCellSimDB","Data Repository","Not yet registered","","http://www.wholecellsimdb.org"
"Worldwide Protein Data Bank","Data Repository","Not yet registered","","http://www.wwpdb.org"
"NCBI HomoloGene Database","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/homologene"
"Facebook Data for Good","Data Repository","Not yet registered","","https://dataforgood.fb.com/"
"NIA Mouse cDNA Project","Data Repository","Not yet registered","","http://lgsun.grc.nia.nih.gov/cDNA/cDNA.html"
"Gene Regulatory Network Database","Data Repository","Not yet registered","","https://www.grand.networkmedicine.org"
"Determination of Ectomycorrhizae","Data Repository","Not yet registered","","http://www.deemy.de/"
"Nonindigenous Aquatic Species NAS IPT - USGS","Data Repository","Not yet registered","","https://nas.er.usgs.gov/ipt/"
"Xenopus laevis and tropicalis biology and genomics resource","Data Repository","Not yet registered","","http://www.xenbase.org"
"Expressed Sequence Tags database","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/genbank/dbest/"
"HydroShare","Data Repository","Not yet registered","","http://www.hydroshare.org"
"The Network Data Exchange","Data Repository","Not yet registered","","https://www.ndexbio.org"
"National Archive of Data on Arts and Culture","Data Repository","Not yet registered","","http://www.icpsr.umich.edu/NADAC/"
"Earth Science World Image Bank","Data Repository","Not yet registered","","http://www.earthscienceworld.org/images"
"Atmospheric Science Data Center","Data Repository","Not yet registered","","https://asdc.larc.nasa.gov/"
"Glycosciences.de DB","Data Repository","Not yet registered","","http://www.glycosciences.de/database/"
"LifeWatch ERIC Training Catalogue","Data Repository","Not yet registered","","https://trainingcatalogue.lifewatch.eu/home/"
"COVID-19 SeroHub","Data Repository","Not yet registered","","https://doi.org/10.17917/3pz5-5m44"
"DrugCentral","Data Repository","Not yet registered","","http://drugcentral.org/"
"Purdue University Reaserch Repository","Data Repository","Not yet registered","","https://purr.purdue.edu/"
"Signaling Pathway Information System","Data Repository","Not yet registered","","http://icb.med.cornell.edu/crt/SigPath/index.xml"
"Biological Magnetic Resonance Data Bank","Data Repository","Not yet registered","","https://bmrb.io/"
"Integrated Climate Data Center","Data Repository","Not yet registered","","https://icdc.cen.uni-hamburg.de/en/icdc.html"
"EMDataResource","Data Repository","Not yet registered","","http://www.emdataresource.org/"
"Integrated Taxonomic Information System","Data Repository","Not yet registered","","https://www.itis.gov/"
"MarinE MethanE and NiTrous Oxide","Data Repository","Not yet registered","","https://memento.geomar.de/"
"MycoBank","Data Repository","Not yet registered","","http://www.mycobank.org"
"EarthWorks","Data Repository","Not yet registered","","https://earthworks.stanford.edu/"
"Arctic Permafrost Geospatial Centre","Data Repository","Not yet registered","","https://apgc.awi.de/"
"Panorama Public","Data Repository","Not yet registered","","https://panoramaweb.org/home/project-begin.view"
"Small angle scattering biological data bank","Data Repository","Not yet registered","","https://www.sasbdb.org/"
"Protein Common Interface Database","Data Repository","Not yet registered","","http://dunbrack2.fccc.edu/protcid"
