13	Ministry of Industry and Minerals (وزارة الصناعة والمعادن)	Iraq in Industry information Repository (مستودع المعلومات الصناعية العراقي)	iiir-mim.gov.iq	government	Iraq	DSpace	6.x
14	Minsk Theological Academy	Электронная библиотека Минской духовной академии	minda.by	academic	Belarus	DSpace	6.x
15	Missouri Botanical Gardens (MOBOT)		missouribotanicalgarden.org	museum	United States	Fedora	
16	Misurata University	Digital Content of Misurata University		academic	Libya	DSpace	6.x
17	MKU Rwanda University	MKU Rwanda Repository		academic	Rwanda	DSpace	5.x
18	Model Engineering Collge	DSpace@Model Engineering Collge	mec.ac.in	academic	India	DSpace	6.x
19	Modul University - Dubai	MU DSpace	10.10.8.235	academic	United Arab Emirates	DSpace	6.x
20	Mogilev State University		mogilev.by	academic	Belarus	DSpace	
21	Mohammed Bin Rashid University of Medicine and Health Sciences	MBRU Research Repositopry	mbru.ac.ae	academic	United Arab Emirates	DSpace	5.x
22	Moi University	Moi University Institutional Repository	mu.ac.ke	academic	Kenya	DSpace	6.x
23	Moi University		mu.ac.ke	academic	Kenya	DSpace	
24	Moldova State University		dspace.usm.md	academic	Moldova	DSpace	5.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Monash University			academic	Australia	VIVO	
1	Mondragon Unibertsitatea	eBiltegia	mondragon.edu	academic	Spain	DSpace	6.x
2	Mongolian National University of Education	Research Hub - MNUE	msue.edu.mn	academic	Mongolia	DSpace	6.x
3	Monobarta			personal	Bangladesh	DSpace	
4	Mont Rose College	Mont Rose College		academic	United Kingdom	DSpace	
5	Montana S.A.	Biblioteca Virtual		commercial/corporate	Peru	DSpace	6.x
6	Montana State University		ctr-in.org	academic	United States	VIVO	
7	Montana State University Library	ScholarWorks		academic	United States	DSpace	5.x
8	Moore Theological College		moore.edu.au	academic	Australia	DSpace	4.x
9	Mote Marine Laboratory		mote.org	research center	United States	DSpace	1.x
10	Mount Holyoke College		mtholyoke.edu	academic	United States	DSpace	3.x
11	Mount Holyoke College		mtholyoke.edu	academic	United States	Fedora	
12	Mount Kenya University	Institutional Repository	mku.ac.ke	academic	Kenya	DSpace	6.x
13	Mount Royal University	Mount Royal University Institutional Repository (MRUIR)		academic	Canada	DSpace	
14	Mount Saint Vincent University	MSVU e-Commons	msvu.ca	academic	Canada	DSpace	7.x
15	Mount Sinai Digital Repository		mssm.edu		United States	DSpace	1.x
16	Mountain Scholar	Mountains Scholar	mountainscholar.org	academic	United States	DSpace	6.x
17	Mountain West Research Consortium		mountainwestconsortium.org	consortium	United States	VIVO	
18	movie box office collection	movie box office collection first day business income		non-profit	India	DSpace	4.x
19	Mozyr State Pedagogical University named after I.P.Shamyakin		mspu.by	academic	Belarus	DSpace	6.x
20	Mugla Sitki Kocman University	Muğla Sıtkı Koçman University Institutional Repository		academic	Turkey	DSpace	6.x
21	MUHIMBILI UNIVERSITY OF HEALTH ABD ALLIED SCIENCES	Muhimbili University Institutional Repository		academic	Tanzania	DSpace	4.x
22	Muhimbili University of Health and Allied Sciences		muhas.ac.tz	academic	Tanzania	DSpace	1.x
23	Muhimbilli University of Health and Allied Sciences	MUHAS institutional Repository		academic	Tanzania	DSpace	6.x
24	Muhlenberg College		muhlenberg.edu	academic	United States	DSpace	1.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Mukogawa Women's University		mukogawa-u.ac.jp	academic	Japan	DSpace	1.x
1	Munícípio de Porto de Mós/CITCEM (University of Oporto)			personal	Portugal	DSpace	
2	Munzur University	Munzur University Institutional Repository	munzur.edu.tr	academic	Turkey	DSpace	6.x
3	Muranga University of Technology	MUT INSTITUTIONAL REPOSITORY		academic	Kenya	DSpace	4.x
4	Murdoch University		murdoch.edu.au	academic	Australia	Fedora	
5	Murielle El Hajj			academic	Qatar	DSpace	6.x
6	Muroran Institute of Technology		muroran-it.ac.jp	academic	Japan	DSpace	
7	Muş Alparslan University	Muş Alparslan University Institutional Repository	alparslan.edu.tr	academic	Turkey	DSpace	6.x
8	Musashi University		musashi.ac.jp	academic	Japan	DSpace	
9	Museo de Ciencias de Caracas	Proyecto de Repositorio de Divulgación del Conocimiento		museum	Venezuela	DSpace	5.x
10	Museo do Pobo Estradense Manuel Reimondez Portela		aestrada.com		Spain	DSpace	1.x
11	Museu da Matemática UFMG		ufmg.br	museum	Brazil	DSpace	
12	Museum of the Performing Arts (MAE) of the Theatre Institute of Barcelona		cdmae.cat	museum	Spain	Fedora	
13	mustafa	dr.mustafa	sustech.edu	academic	Ukraine	DSpace	6.x
14	MY Self		openrepository.com	academic	India	DSpace	4.x
15	Mykolas Romeris University		mruni.eu	academic	Lithuania	Fedora	
16	Mykolas Romeris University		mruni.eu	academic	Lithuania	DSpace	
17	Mykolayiv National Agrarian University		mnau.edu.ua	academic	Ukraine	DSpace	
18	Mzumbe University	MUScholar		academic	Tanzania	DSpace	3.x
19	Mzumbe University	MUScholar		academic	Tanzania	DSpace	3.x
20	Mzuzu University	Mzuzu University Digital Repository	mzuni.ac.mw	academic	Malawi	DSpace	6.x
21	Nagaoka University of Technology	Nagaoka University of Technology Institutional Repository		academic	Japan	DSpace	
22	Nagasaki University		nagasaki-u.ac.jp	academic	Japan	DSpace	
23	Nagoya Institute of Technology Repository System		nitech.ac.jp	academic	Japan	DSpace	
24	Nagoya University		nagoya-u.ac.jp	academic	Japan	DSpace	1.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Naif Arab University for Security Sciences	NAUSS Institutional Digital Repository		academic	Saudi Arabia	DSpace	5.x
1	Najran University		nu.edu.sa	academic	Saudi Arabia	DSpace	
2	NALIS Foundation	NALIS	nalis.bg	non-profit	Bulgaria	DSpace	6.x
3	Namibia University of Science and Technology		nust.na	academic	Namibia	DSpace	5.x
4	Nanhua University		nhu.edu.tw	academic	Taiwan	DSpace	1.x
5	Nanjing Normal University		duraspace.org	academic	China	DSpace	
6	Nanyang Technological University		ntu.edu.sg	academic	Singapore	DSpace	6.x
7	Nara Institute of Science and Technology		naist.jp	academic	Japan	DSpace	
8	Nara University		nara-edu.ac.jp	academic	Japan	DSpace	
9	Narmada college of Science & Commerce BBA Programm		192.168.1.4	academic	India	DSpace	1.x
10	NASA Goddard Space Flight Center Library		nasa.gov	government	United States	Fedora	
11	NASA Langley Research Center		nasa.gov	government	United States	DSpace	3.x
12	National Academy of Statistics, Accounting and Auditing	Institutional Repository of the State Higher Educational Institution National Academy of Statistics, Accounting and Auditing		academic	Ukraine	DSpace	1.x
13	National Acoustic Laboratories		nal.gov.au		Australia	DSpace	4.x
14	National Aerospace Laboratory		reports.nlr.nl		Netherlands	DSpace	1.x
15	National Agency for New Technologies , Energy and Sustainable Economic Development, ENEA		enea.it		Italy	DSpace	1.x
16	National Agricultural Library, United States Department of Agriculture		usda.gov	government	United States	DSpace	
17	National Agricultural Research System		14.139.56.90	research center	India	DSpace	1.x
18	National Agriculture Library, USDA		usda.gov	public/national library	United States	Fedora	
19	"National and University Library ""St. Clement of Ohrid"" - Skopje"	Digital Library of Macedonia		academic	Macedonia	DSpace	
20	National and University Library of Iceland	Opin Vísindi		academic	Iceland	DSpace	5.x
21	National Association of Recording Merchandisers		musicbiz.org	non-profit	United States	Fedora	
22	National Aviation University		nau.edu.ua	academic	Ukraine	DSpace	3.x
23	National Backward Krushi Vidyapeeth Solapur	National Backward Krushi Vidyapeeth Solapur	nbkvsind.in	academic	India	DSpace	6.x
24	National Bank of Ukraine		uabs.edu.ua	government	Ukraine	DSpace	
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	National Center for Atmospheric Research (NCAR)		ucar.edu	research center	United States	Fedora	
1	National Center for Atmospheric Research (NCAR)/University Corporation for Atmospheric Research (UCAR)			research center	United States	VIVO	
2	National Center for Scientific Research- TGE Adonis		huma-num.fr	research center	France	Fedora	
3	National Center of Educational Research and Develo			research center	Egypt	DSpace	1.x
4	National Central University		ncu.edu.tw	academic	Taiwan	DSpace	1.x
5	National Centre for Antarctic and Ocean Research (NCAOR)		ncaor.org	government	India	DSpace	
6	National Centre for Radio Astrophysics		tifr.res.in	research center	India	DSpace	1.x
7	National Changhua University of Education		ncue.edu.tw	academic	Taiwan	DSpace	1.x
8	National Chemical Laboratory, Pune		ncl.res.in	research center	India	DSpace	
9	National Cheng Kung University		ncku.edu.tw	academic	Taiwan	DSpace	
10	National Chengchi University		nccu.edu.tw	academic	Taiwan	DSpace	
11	National Chiao Tung University		nctu.edu.tw	academic	Taiwan	DSpace	
12	National Chiao Tung University Institutional Repository	IR@NCTU		academic	Taiwan	DSpace	4.x
13	National Chiayi University		140.130.170.28	academic	Taiwan	DSpace	1.x
14	National Children's Advocacy Center, Child Abuse Library Online (CALiO)		dspacedirect.org		United States	DSpace	4.x
15	National Chin-Yi University of Technolgoy		ncut.edu.tw	academic	Taiwan	DSpace	
16	National Chung Cheng University		ccu.edu.tw	academic	Taiwan	DSpace	
17	National Council of Applied Economic Research			research center	India	DSpace	5.x
18	National Defence College, Nigeria		ndc.gov.ng	government	Nigeria	DSpace	1.x
19	National Digital Learning Resources Service		ndlr.ie	other	Ireland	DSpace	1.x
20	National Discovery Museum Institute (NDMI)	Museum Siam Digital Repository	museumsiam.org	museum	Thailand	DSpace	7.x
21	National Distance Education University (UNED)			academic	Spain	VIVO	
22	National Dong Hwa University		ndhu.edu.tw	academic	Taiwan	DSpace	1.x
23	National Endowment for the Humanities		dspacedirect.org		United States	DSpace	4.x
24	National Engineering Research and Development Centre of Sri Lanka	NERD Centre e-Repository		government	Sri Lanka	DSpace	4.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	National Evolutionary Synthesis Center, DRYAD		datadryad.org	research center	United States	DSpace	1.x
1	national food technology research centre	naftec repo		research center	Botswana	DSpace	3.x
2	National Health Research Institutes		nhri.org.tw	academic	Taiwan	DSpace	1.x
3	National Hellenic Research Foundation		helios-eie.ekt.gr	academic	Greece	DSpace	1.x
4	National Hellenic Research Foundation: Helios		helios-eie.ekt.gr	non-profit	Greece	DSpace	1.x
5	National Hellenic Research Foundation: Pandektis		pandektis.ekt.gr	non-profit	Greece	DSpace	
6	National Hsinchu University of Education			academic	Taiwan	DSpace	1.x
7	National Hsinchu University of Education Institutional Repository		nhcue.edu.tw	academic	Taiwan	DSpace	
8	National Ilan University		niu.edu.tw	academic	Taiwan	DSpace	1.x
9	National Institute for Economic Research NIER	Repository of National Institute For Economic Research	ince.md	research center	Moldova	DSpace	
10	National Institute for Fusion Science		nifs.ac.jp	academic	Japan	DSpace	
11	National Institute for Materials Science	Materials Data Repository	nims.go.jp	government	Japan	Fedora	4.x
12	National Institute for Technology and Liberal Education (NITLE)		nitle.org	consortium	United States	Fedora	
13	National Institute of Advanced Industrial Science and Technolgy		aist.go.jp	research center	Japan	DSpace	
14	National Institute of Agronomic Research		inra.fr		France	DSpace	1.x
15	National Institute of Education Library		nie.edu.sg	academic	Singapore	DSpace	4.x
16	National Institute of Fashion Technology, Bhubaneswar	Dspace		government	India	DSpace	1.x
17	National Institute of Fundamental Studies	National Institute of Fundamental Studies Repository			Sri Lanka	DSpace	5.x
18	National Institute of Nutrition Salvador Zubirán		biblioteca-innsz.org		United States	DSpace	3.x
19	National Institute of Oceanography (NIO), Goa		nio.org	government	India	DSpace	1.x
20	National Institute of Plant Genome Research (NIPGR)	NDKR-NIPGR Digital Knowledge Repository		government	India	DSpace	5.x
21	National Institute of Public Cooperation and Child Development		duraspace.org	government	India	DSpace	4.x
22	National Institute of Science Communication and Information Resources		niscair.res.in	academic	India	DSpace	
23	National Institute of Science Communication and Information Services, Online Periodicals Repository		niscair.res.in	research center	India	DSpace	
24	National Institute of Standards and Technology		matdl.org		United States	DSpace	3.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	National Institute of Technology, Rourkela (NITR)		nitrkl.ac.in	academic	India	DSpace	
1	NATIONAL INTEGRATION AND RURAL DEVELOPMENT FOUNDATION	NATIONAL INTEGRATION AND RURAL DEVELOPMENT FOUNDATION		non-profit	India	DSpace	
2	National Kaohsiung First University of Science and Technology		nkfust.edu.tw	academic	Taiwan	DSpace	1.x
3	National Kaohsiung Normal University		nknu.edu.tw	academic	Taiwan	DSpace	1.x
4	National Library of China		nlc.gov.cn	public/national library	China	DSpace	
5	National Library of Estonia		nlib.ee	public/national library	Estonia	Fedora	
6	National Library of Finland, Doria Repository		doria.fi	public/national library	Finland	DSpace	3.x
7	National Library of France / Bibliothèque nationale de France (BnF)		www.bnf.fr	public/national library	France	Fedora	
8	National Library of Ireland		repository.dri.ie	academic	Ireland	Fedora	
9	National Library of Malaysia	Repositori Digital PNM		public/national library	Malaysia	DSpace	3.x
10	National Library of Medicine		nih.gov	government	United States	Fedora	
11	National Library of Myanmar			government	Myanmar	DSpace	5.x
12	National Library of Portugal		bnportugal.pt	public/national library	Portugal	Fedora	
13	National Library of Scotland		www.nls.uk	public/national library	United Kingdom	Fedora	
14	National Library of Singapore		nlb.gov.sg	public/national library	Singapore	Fedora	
15	National Library of Slovakia		www.snk.sk	public/national library	Slovakia	Fedora	
16	National Library of Sweden		www.kb.se	public/national library	Sweden	Fedora	
17	National Library of Wales / Llyfrgell Genedlaethol Cymru		llgc.org.uk	public/national library	United Kingdom	Fedora	
18	National Mining University		nmu.org.ua	academic	Ukraine	DSpace	
19	National Museum of Ethnology		minpaku.ac.jp	academic	Japan	DSpace	
20	National Open University		nou.edu.tw	academic	Taiwan	DSpace	1.x
21	National Pedagogical University, Dragomanov		npu.edu.ua	academic	Ukraine	DSpace	1.x
22	National Pingtung Institute of Commerce		ksu.edu.tw	other	Taiwan	DSpace	
23	National Police College of Jamaica	JCF Seek		academic	Jamaica	DSpace	
24	National Research and Development Institute for Industrial Ecology	ECOLIB-Library		academic	Romania	DSpace	5.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	National Research Council Potenza Research Area		pz.cnr.it	research center	Italy	DSpace	1.x
1	National Research Foundation	Heritage Repository		research center	South Africa	DSpace	5.x
2	National School of Political Studies and Public Administration		snspa.ro	academic	Romania	DSpace	1.x
3	National Science and Technology Development Agency		stks.or.th	government	Thailand	DSpace	
4	National Science Digital Library (NSDL)		nsdl.org	public/national library	United States	Fedora	
5	National Science Foundation of Sri Lanka	National e-Repository of Science and Technology Literature		government	Sri Lanka	DSpace	6.x
6	National Science Library, Chinese Academy of Scien		las.ac.cn	academic	China	DSpace	1.x
7	National Sun Yat-sen University Institutional Repository, Taiwan		140.117.120.62	academic	Taiwan	DSpace	
8	National Szechenyi Library	PANDeA	oszk.hu	academic	Hungary	DSpace	5.x
9	National Széchényi Library	PanDEA	oszk.hu	public/national library	Hungary	DSpace	5.x
10	National Taipei University Library		ntue.edu.tw	academic	Taiwan	DSpace	
11	National Taipei University of Nursing & Health Sciences	NTUNHSR		academic	Taiwan	DSpace	
12	National Taipei University of Nursing and Health Sciences	National Taipei University of Nursing and Health Sciences Institutional Repository		academic	Taiwan	DSpace	1.x
13	National Taiwan Normal University		ntnu.edu.tw	academic	Taiwan	DSpace	
14	National Taiwan Sport University Repository		ntsu.edu.tw	academic	Taiwan	DSpace	
15	National Taiwan University		ntu.edu.tw	academic	Taiwan	DSpace	1.x
16	National Taiwan University of Science and Technology		ntust.edu.tw	academic	Taiwan	DSpace	6.x
17	National Technical Information Service (NTIS)		gatech.edu	government	United States	DSpace	
18	National Technical University «Kharkiv Polytechnic Institute»	"Electronic National Technical University ""Kharkiv Polytechnic Institute"" Institutional Repository (eNTUKhPIIR)"		academic	Ukraine	DSpace	5.x
19	National Technical University of Athens		ntua.gr	academic	Greece	DSpace	
20	National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”	ELAKPI – Electronic Archive of Igor Sikorsky Kyiv Polytechnic Institute		academic	Ukraine	DSpace	6.x
21	National Technical University, Kharkiv Polytechnic Institute	eNTUKhPIIR		academic	Ukraine	DSpace	
22	National Theatre of Northern Greece		ntng.gr	museum	Greece	Fedora	
23	National Tsing Hua University	National Tsing Hua University Institutional Repository		academic	Taiwan	DSpace	3.x
24	National United University		nuu.edu.tw	academic	Taiwan	DSpace	1.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	"National University ""Odessa Law Academy"""	eNUOLAIR - Electronic National University Odessa Law Academy Institutional Repository	onua.edu.ua	academic	Ukraine	DSpace	4.x
1	National University (Yaroslav the Wise Law Academy of Ukraine)		nulau.edu.ua	academic	Ukraine	DSpace	
2	National University of Ho Chi Minh		vnulib.edu.vn	public/national library	Vietnam	DSpace	1.x
3	National University of Ireland, ARAN		nuigalway.ie	academic	Ireland	DSpace	1.x
4	National University of Kaohsiung		nuk.edu.tw	academic	Taiwan	DSpace	
5	National University of Mongolia		dspace.num	academic	Mongolia	DSpace	1.x
6	National University of Pharmacy		kiev.ua	academic	Ukraine	DSpace	
7	National University of Public Service	LUDITA		academic	Hungary	DSpace	
8	National University of Rwanda		nur.ac.rw	academic	Rwanda	DSpace	1.x
9	National University of Science and Technology		nust.ac.zw	academic	Zimbabwe	DSpace	5.x
10	National University of Shipbuilding		nuos.edu.ua	academic	Ukraine	DSpace	
11	National University of Singapore		nus.edu.sg	academic	Singapore	DSpace	1.x
12	National University of Tainan		nutn.edu.tw	academic	Taiwan	DSpace	
13	National University of the State Tax Service of Ukraine		asta.edu.ua	academic	Ukraine	DSpace	
14	NATO STO CMRE	CMRE Open Library	nato.int	research center	Italy	DSpace	5.x
15	Natural Resources Institute Finland (Luke)	Jukuri		academic	Finland	DSpace	
16	Naturaldex			academic	Peru	DSpace	6.x
17	Naval Postgraduate School, Dudley Knox Library, Calhoun	Calhoun		academic	United States	DSpace	6.x
18	Nazarbayev University		nu.edu.kz	academic	Kazakhstan	DSpace	
19	Necmettin Erbakan University	Necmettin Erbakan University Institutional Repository	erbakan.edu.tr	academic	Turkey	DSpace	6.x
20	NECTI	NECTI		academic	India	Fedora	
21	neelain university	neelain dspace		academic	Sudan	DSpace	
22	NEICON		neicon.ru	non-profit	Russia	DSpace	1.x
23	Nelson Mandela -African Insitution of Science and Technology	NM-AIST Repository		academic	Tanzania	DSpace	
24	Nepal Health Research Council	Nepal Health Research Council Digital library		research center	Nepal	DSpace	3.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Nepalehr	www.nepalehr.org	nepalehr.org	non-profit	Nepal	DSpace	6.x
1	Netherlands Aerospace Centre (NLR)		reports.nlr.nl	research center	Netherlands	DSpace	
2	Networked Digital Libarary of Thesis and Dissertations		ndltd.org	academic	South Africa	DSpace	1.x
3	Nevsehir Haci Bektas Veli University	Nevşehir Hacı Bektaş Veli Üniversitesi Akademik Arşiv Sistemi	nevsehir.edu.tr	academic	Turkey	DSpace	5.x
4	New Jersey State Library	New Jersey State Publications Digital Library		government	United States	DSpace	6.x
5	New Jersey State Library Digital Collections		njstatelib.org	public/national library	United States	DSpace	
6	New Mexico Institute of Mining and Technology		nmt.edu	academic	United States	DSpace	
7	New Mexico State University		ctr-in.org	academic	United States	VIVO	
8	New South Wales Government		intersearch.com.au	government	Australia	DSpace	1.x
9	New York Climate Change Science Clearinghouse			research center	United States	VIVO	
10	New York Public Library		nypl.org	public/national library	United States	Fedora	
11	New York University		nyu.edu	academic	United States	Fedora	
12	New York University Faculty Digital Archive		nyu.edu	academic	United States	DSpace	1.x
13	New York University Langone Medical Center			academic	United States	VIVO	older than 1.6.0
14	New York University, Health Sciences Library		nyu.edu	academic	United States	Fedora	
15	New York University, Modiya Project		nyu.edu	academic	United States	DSpace	
16	Newcastle University		ncl.ac.uk	academic	United Kingdom	DSpace	
17	NGOtece		ngoteka.pl		France	DSpace	1.x
18	Nguyen Tat Thanh University		ntt.edu.vn	research center	Vietnam	DSpace	6.x
19	NHNo			academic	Vietnam	DSpace	1.x
20	Nicholas Copernicus University			academic	Poland	VIVO	older than 1.6.0
21	Nicolae Testemitanu State University of Medicine and Pharmacy of the Republic of Moldova	Institutional Repository in Medical Sciences (RMS - Nicolae Testemitanu SUMPh)	usmf.md	academic	Moldova	DSpace	3.x
22	NIDA Wisdom Repository & ASEAN Library	NIDA Wisdom Repository & ASEAN Library		academic	Thailand	DSpace	4.x
23	Niğde Ömer Halisdemir University	Niğde Ömer Halisdemir University Institutional Repository	ohu.edu.tr	academic	Turkey	DSpace	6.x
24	Niigata College of Nursing		niigata-cn.ac.jp	academic	Japan	DSpace	1.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Niigata University		niigata-u.ac.jp	academic	Japan	DSpace	
1	Nile Valley University	Nile Valley Repository مستودع جامعة وادى النيل		academic	Sudan	DSpace	3.x
2	Nile Valley University	Nile Valley University Repository		academic	Sudan	DSpace	3.x
3	Ningxia University		61.133.213.161	academic	China	DSpace	
4	Nippon Sport Science University	NITTAIDAI Repository		academic	Japan	DSpace	
5	NIS a.d.			commercial/corporate	Serbia	DSpace	4.x
6	Nisantasi University	Nisantasi University Dspace	nisantasi.edu.tr	academic	Turkey	DSpace	6.x
7	Niyanta Samshodhana Sthala			academic	India	DSpace	6.x
8	Nizhyn Gogol State University	eNGSUIR		academic	Ukraine	DSpace	
9	Nizwa College of Applied Sciences	Dspace @ Nizwa College		academic	Oman	DSpace	3.x
10	NOFIMA	NOFIMA repostitory		academic	Norway	DSpace	5.x
11	Norges Handelshoyskole, BORA-NNH		bora.nhh.no	academic	Norway	DSpace	
12	Norges musikkhogskole		bibsys.no	academic	Norway	DSpace	
13	NORMAL LARRAINZAR		repositorionormal2a.com	academic	Mexico	DSpace	3.x
14	North Carolina State University		ncsu.edu	academic	United States	DSpace	1.x
15	North Carolina State University Libraries		ncsu.edu	academic	United States	Fedora	
16	North Dakota State University		ndsu.edu	academic	United States	DSpace	6.x
17	North South University		duraspace.org	academic	Bangladesh	DSpace	1.x
18	North-Eastern Hill University	DSpace@NEHU		academic	India	DSpace	1.x
19	North-West University	Boloka Institutional Repository		academic	South Africa	DSpace	5.x
20	Northeast Normal University		nenu.edu.cn	academic	China	DSpace	
21	Northeastern University	Archives Catalog	northeastern.edu	academic	United States	ArchivesSpace	
22	Northeastern University Libraries	Digital Repository Service	northeastern.edu	academic	United States	Fedora	3.x
23	Northern Illinois University		niu.edu	academic	United States	Fedora	
24	Northern Illinois University		niu.edu	academic	United States	DSpace	1.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Northern Kentucky University		nku.edu	academic	United States	DSpace	4.x
1	Northern Territory Dept of Health & Families		nt.gov.au	government	Australia	DSpace	4.x
2	Northern Territory Geological Survey	GEMIS		government	Australia	DSpace	4.x
3	Northern Territory Government, Territory Stories		nt.gov.au	government	Australia	DSpace	4.x
4	Northern Territory Library		nt.gov.au	public/national library	Australia	DSpace	4.x
5	Northern University Bangladesh	NUB Digital Instituitional Repository and Library (NUBDIRL)		academic	Bangladesh	DSpace	3.x
6	Northwest Michigan College		nmc.edu	academic	United States	DSpace	
7	Northwestern Michigan College		nmc.edu	academic	United States	DSpace	1.x
8	Northwestern University (FSM)		northwestern.edu	academic	United States	VIVO	
9	Northwestern University Library	Digital Collections	northwestern.edu	academic	United States	Fedora	
10	Northwestern University Library, Digital Collections		northwestern.edu	academic	United States	Fedora	
11	Norwegian Geotechnical Institute (NGI)	Norwegian Geotechnical Institute (NGI) Digital Archive		academic	Norway	DSpace	5.x
12	Norwegian Institute of Public Health	Norwegian Institute of Public Health Open Repository		academic	Northern Mariana Islands	DSpace	5.x
13	Norwegian University of Life Sciences		bibsys.no	academic	Norway	DSpace	1.x
14	Notre Dame University - Louaize	NDU-Louaize Institutional Repository		academic	Lebanon	DSpace	5.x
15	Nova Scotia Department of Education		ednet.ns.ca	government	Canada	DSpace	1.x
16	Novosibirsk State University		lib.nsu.ru	academic	Russia	DSpace	
17	NRAI School of Mass Communication	NRAI School of Mass Communication		academic	India	DSpace	1.x
18	Ntional Mining University of Ukraine	Institutional repository National Mining University of Ukraine		academic	Ukraine	DSpace	5.x
19	NTU	NTU digital repository	ntu.edu.iq	academic	Iraq	DSpace	6.x
20	Nucsoft Limited		74.207.243.160	commercial/corporate	India	DSpace	1.x
21	NUST School of Electrical Engineering and Computer Science (SEECS)		nust.edu.pk	academic	Pakistan	DSpace	1.x
22	O.Olzycz Library of Zhytomyr	Digital depository LIBO at O.Olzycz Library of Zhytomyr		public/national library	Ukraine	DSpace	3.x
23	Oak Ridge National Laboratory, ESDORA		ornl.gov	research center	United States	Fedora	
24	Oakland Community College, Detroit Area Library Network (DALNET)		dalnetarchive.org	consortium	United States	DSpace	
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Oakland University, Kresge Library		oakland.edu	academic	United States	DSpace	
1	OAPEN Foundation	OAPEN Library	oapen.org	non-profit	Netherlands	DSpace	6.x
2	OARiNZ: Bay of Plenty Polytechnic		boppoly.ac.nz	consortium	New Zealand	Fedora	
3	OARiNZ: National Library of New Zealand		archive.is	consortium	New Zealand	Fedora	
4	OARiNZ: Nelson Marlborough Institute of Technology		nmit.ac.nz	consortium	New Zealand	Fedora	
5	OARiNZ: Northland Polytechnic		northland.ac.nz	consortium	New Zealand	Fedora	
6	OARiNZ: Open Polytechnic of New Zealand		openpolytechnic.ac.nz	consortium	New Zealand	Fedora	
7	OARiNZ: Tairawhiti Polytechnic		eit.ac.nz	consortium	New Zealand	Fedora	
8	OARiNZ: University of Otago		otago.ac.nz	consortium	New Zealand	Fedora	
9	OARiNZ: Waiariki Institute of Technology		waiariki.ac.nz	consortium	New Zealand	Fedora	
10	OARiNZ: Waikato Institute of Technology		wintec.ac.nz	consortium	New Zealand	Fedora	
11	OARiNZ: Wellington Institute of Technology		weltec.ac.nz	consortium	New Zealand	Fedora	
12	Obafemi Awolowo University	OAU Institutional Repository	oauife.edu.ng	academic	Niger	DSpace	6.x
13	Obafemi Awolowo University	OAU Institutional Repository	oauife.edu.ng	academic	Nigeria	DSpace	6.x
14	Obihiro University of Agriculture and Veterinary Medicine		obihiro.ac.jp	academic	Japan	DSpace	
15	OceanDocs	Oceandocs		other	Belgium	DSpace	6.x
16	Ochanomizu University		ocha.ac.jp	academic	Japan	DSpace	
17	Octagon Data Systems		interfermadof.com	commercial/corporate	United States	Fedora	
18	October University for Modern Sciences and Arts	MSAR	msa.edu.eg	academic	Egypt	DSpace	6.x
19	Odesa National University of Technology	eONTU	ontu.edu.ua	academic	Ukraine	DSpace	5.x
20	Odesa State University of Internal Affairs	Electronic Odesa State University of Internal Affairs Institutional Repository (еOSUIAIR – Інституційний репозитарій Одеського державного університету внутрішніх справ)	oduvs.edu.ua	academic	Ukraine	DSpace	7.x
21	Odessa I.I.Mechnikov National University		onu.edu.ua	academic	Ukraine	DSpace	
22	Odessa National Medical University	ONMUIR		academic	Ukraine	DSpace	6.x
23	Odessa National Polytechnic University	eONPUIR	dspace.opu.ua	academic	Ukraine	DSpace	
24	Oficina Nacional de Procesos Electorales	Repositorio de la Oficina Nacional de Procesos Electorales (ONPE)	onpe.gob.pe	government	Peru	DSpace	5.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Ohio Library and Information Network (OhioLINK)		ohiolink.edu	consortium	United States	Fedora	
1	OhioLINK Digital Resource Commons		ohiolink.edu	consortium	United States	DSpace	1.x
2	OhioLink DRC_Bowling Green State University ETDs		ohiolink.edu	consortium	United States	DSpace	1.x
3	OhioLink DRC_University of Toledo ETDs		ohiolink.edu	consortium	United States	DSpace	1.x
4	OhioLINK DRC_Walsh University ETDs		ohiolink.edu	consortium	United States	DSpace	1.x
5	OhioLink DRC_Wright State University ETDs		ohiolink.edu	consortium	United States	DSpace	1.x
